article;author;ressort;release_date;comments;recensions;length
31667;15;1;20050511;1768;69;2068
31668;2000;1;20050506;26;287;3445
31669;4366;11;20050509;1667;1507;5420
31670;2000;1;20050511;1132;152;3417
31671;4387;1;20050511;1028;407;5153
31672;15;1;20050511;588;1026;4432
31673;15;1;20050511;1755;1527;1309
31674;2000;1;20050511;1794;1753;2546
31675;3898;2;20050504;1231;820;31321
31676;4388;2;20050504;1434;1110;3393
31677;2747;3;20050504;506;549;843
31678;263;1;20050504;155;861;2562
31679;903;3;20050504;1406;547;1348
31680;1408;3;20050504;642;260;20840
31681;1260;3;20050504;1061;530;1546
31682;4389;3;20050504;0;0;14884
31683;108;3;20050504;205;398;1561
31684;3435;3;20050504;509;1699;989
31685;4390;3;20050504;750;1399;7885
31686;14;3;20050504;1339;1021;8420
31687;1211;3;20050504;1361;1496;1534
31688;1211;3;20050504;1975;547;8002
31689;2265;3;20050504;1312;1502;8805
31690;1408;3;20050504;37;469;4156
31691;41;3;20050504;9;571;2547
31692;4113;3;20050504;1735;703;10563
31693;15;3;20050504;23;485;2613
31694;108;1;20050504;429;267;10739
31695;15;3;20050504;1021;183;1312
31696;15;3;20050504;285;485;1164
31697;808;3;20050504;1034;49;6429
31698;15;3;20050504;809;1551;1598
31699;4391;3;20050504;473;1472;4540
31700;15;3;20050504;1064;124;1005
31701;15;3;20050504;54;1224;874
31702;15;3;20050511;220;540;2741
31703;4311;3;20050511;1233;52;2039
31704;2000;3;20050511;1847;1445;1754
31705;2000;3;20050511;1057;471;2843
31706;2000;3;20050511;166;1058;4826
31707;2000;3;20050511;1176;276;4010
31708;2000;3;20050511;85;1612;4976
31709;2000;3;20050511;31;1647;3891
31710;2000;3;20050511;1441;785;2472
31711;3753;3;20050511;83;1727;8371
31712;2000;3;20050511;914;1139;1506
31713;15;3;20050504;1381;294;3771
31714;1269;5;20050504;1013;735;1511
31715;684;5;20050504;357;35;1685
31716;265;5;20050504;1362;1996;15408
31717;15;5;20050504;1854;1701;861
31718;927;5;20050504;1664;1529;3928
31719;927;5;20050504;15;206;10661
31720;2758;5;20050504;1293;1137;8853
31721;133;5;20050504;1081;699;2376
31722;15;5;20050504;560;1161;1183
31723;361;5;20050504;580;812;1423
31724;15;5;20050504;102;225;1210
31725;133;5;20050504;1802;161;2780
31726;3028;5;20050504;1308;178;9469
31727;2000;5;20050511;330;703;1495
31728;2000;5;20050511;1920;1771;2877
31729;15;5;20050511;148;1025;3252
31730;15;5;20050511;91;677;2813
31731;4392;4;20050504;1050;1239;2137
31732;1570;4;20050504;1470;238;14459
31733;4393;4;20050504;640;961;10009
31734;2;4;20050504;360;535;16528
31735;4394;31;20050504;426;50;12601
31736;2629;4;20050504;1866;1323;2263
31737;15;4;20050504;334;624;817
31738;4289;4;20050504;770;25;1291
31739;4395;16;20050504;914;372;2656
31740;1336;4;20050504;1160;1911;11229
31741;1335;6;20050504;1058;1542;4651
31742;2552;4;20050504;1766;538;7391
31743;380;4;20050504;1939;1876;2301
31744;1583;4;20050504;381;1091;2873
31745;4397;4;20050504;1306;508;2481
31746;1830;4;20050504;1902;1284;5025
31747;2108;4;20050504;1506;975;4211
31748;15;4;20050511;474;817;4662
31749;4398;8;20050504;1102;1066;5609
31750;15;8;20050504;614;1984;1766
31751;3037;8;20050504;340;1282;9237
31752;1722;1;20050511;599;206;3241
31753;52;1;20050511;164;1127;6635
31754;763;1;20050512;618;1228;1553
31755;15;1;20050512;1274;1044;877
31756;48;1;20050512;883;351;1480
31757;15;1;20050512;565;1473;683
31758;79;1;20050512;312;1603;1587
31759;15;1;20050512;1040;1444;702
31760;15;1;20050512;465;998;2005
31761;1;1;20050512;236;1082;10082
31762;34;1;20050511;409;1526;15542
31763;4399;1;20050512;1904;1453;9159
31764;4400;1;20050512;1357;1771;3319
31765;43;1;20050512;1049;356;3967
31766;835;1;20050511;1889;507;6716
31767;61;1;20050511;480;680;2043
31768;322;1;20050511;1718;630;9818
31769;256;1;20050512;1513;919;7950
31770;1372;1;20050512;101;1077;2551
31771;1372;3;20050511;440;168;9333
31772;4401;1;20071011;0;0;7491
31773;39;1;20050511;288;1579;9919
31774;3122;1;20050511;1548;543;938
31775;145;1;20050512;1472;1114;7274
31776;34;1;20050511;74;658;1343
31777;154;10;20050511;1669;885;8100
31778;35;1;20050512;1926;739;7613
31779;2230;1;20050512;1316;881;3191
31780;4;10;20050511;1677;1275;8267
31781;1837;1;20050511;461;1608;8766
31782;1305;1;20050511;74;927;10483
31783;2000;1;20050518;1804;1637;3495
31784;2000;1;20050518;1341;849;1659
31785;2000;3;20050518;112;1607;2106
31786;2000;1;20050518;1842;348;2008
31787;2000;1;20050518;320;827;3103
31788;3158;1;20050517;1550;80;4183
31789;2000;1;20050518;42;250;5255
31790;15;1;20050518;1735;1747;9108
31791;2000;1;20050518;174;1306;2970
31792;2000;1;20050518;1755;172;1587
31793;2000;1;20050518;1147;751;3603
31794;4188;1;20050518;406;1626;3646
31795;1113;1;20050518;1066;574;16730
31796;2000;1;20050518;1757;1244;2970
31797;2000;1;20050518;1852;424;4291
31798;2000;1;20050112;249;1730;2423
31799;4366;1;20050111;386;479;5939
31800;4403;1;20050518;227;1295;5665
31801;2000;3;20050518;1472;1662;4092
31802;3975;2;20050511;1613;1576;40439
31803;4368;3;20050511;1895;1874;9310
31804;48;3;20050512;476;360;1917
31805;1357;3;20050512;855;1197;695
31806;15;3;20050511;487;317;2441
31807;15;3;20050511;985;743;1232
31808;15;3;20050511;1306;254;3324
31809;108;3;20050511;1352;170;10019
31810;2829;3;20050511;1667;1364;12747
31811;263;3;20050511;1793;463;4559
31812;263;3;20050511;425;1803;4708
31813;1698;3;20050511;157;426;9125
31814;2230;3;20050511;994;1529;7078
31815;920;3;20050511;1075;288;13130
31816;15;3;20050512;1128;267;2885
31817;1139;9;20050511;1155;91;9095
31818;15;3;20050512;778;1032;1515
31819;15;3;20050512;752;184;1263
31820;41;3;20050511;1073;948;5741
31821;4404;3;20050512;61;1411;5727
31822;15;3;20050512;325;760;1704
31823;15;3;20050512;594;1135;1346
31824;2000;3;20050518;1838;1836;2156
31825;4258;3;20050518;1375;1577;2210
31826;2000;3;20050518;640;754;5842
31827;2000;3;20050518;660;884;1868
31828;80;5;20050511;72;846;20548
31829;2797;5;20050511;1291;383;2864
31830;1109;5;20050511;1096;78;7309
31831;80;5;20050511;1838;1594;4780
31832;1306;5;20050511;413;1993;12992
31833;361;5;20050511;838;129;1529
31834;15;5;20050512;1660;231;2377
31835;15;5;20050512;367;132;1198
31836;2758;10;20050511;1786;1055;11742
31837;2000;5;20050518;1363;503;5913
31838;81;4;20050512;1829;369;2637
31839;4406;4;20050511;938;925;9785
31840;2579;4;20050512;1478;1665;1375
31841;15;4;20050512;1771;1450;158
31842;886;4;20050512;72;294;4257
31843;15;4;20050512;874;1032;2252
31844;1830;4;20050511;1953;270;5686
31845;4407;1;20050511;1243;917;10243
31846;102;4;20050512;1041;438;3611
31847;612;6;20050511;768;1829;9067
31848;628;4;20050512;1080;212;3896
31849;4196;4;20050511;93;1027;2575
31850;4408;4;20050511;1177;1461;3053
31851;694;4;20050512;1214;1685;2309
31852;15;4;20050512;433;1528;846
31853;2617;4;20050512;1275;331;2244
31854;4409;6;20050511;473;1693;8531
31855;411;11;20050511;1541;948;10775
31856;2125;4;20050512;1222;1699;2908
31857;15;4;20050511;1834;1937;2379
31858;4410;4;20050512;1763;51;1428
31859;307;4;20050512;1949;890;3884
31860;161;6;20050511;1661;310;4770
31861;2108;4;20050512;1660;1100;4134
31862;26;16;20050511;114;741;4922
31863;4411;16;20050511;190;1212;1799
31864;2975;6;20050511;109;701;2842
31865;4279;4;20050517;1400;183;3345
31866;15;8;20050512;1614;100;1081
31867;432;5;20050511;453;411;16775
31868;15;8;20050512;1847;684;2531
31869;4413;8;20050512;1800;1180;4970
31870;176;1;20050519;1301;1727;3803
31871;48;1;20050519;591;1922;6267
31872;15;1;20050519;696;279;2385
31873;30;1;20050519;409;1938;2217
31874;15;1;20050519;59;496;2194
31875;1683;1;20050519;1961;1857;8226
31876;34;1;20050519;1120;82;2287
31877;3638;1;20050519;1677;878;13181
31878;1;1;20050519;749;796;12428
31879;11;1;20050519;421;54;2304
31880;12;1;20050519;521;1508;12167
31881;61;1;20050519;54;675;2955
31882;2797;1;20050519;1989;1310;6314
31883;742;11;20050519;697;1416;18695
31884;322;6;20050519;967;164;2766
31885;1311;1;20050519;1954;649;8496
31886;3122;1;20050519;308;1529;3313
31887;1570;1;20050519;696;1346;13643
31888;30;1;20050519;31;397;11156
31889;140;2;20050519;596;1405;6584
31890;4414;4;20050519;1771;839;5766
31891;2230;1;20050519;1679;1427;3792
31892;2000;3;20050525;1811;909;4898
31893;2000;1;20050525;946;1789;2128
31894;2000;1;20050525;1853;771;3865
31895;4258;1;20050525;951;899;3848
31896;2000;1;20050525;1773;1331;3537
31897;4188;1;20050519;1523;1736;3942
31898;15;1;20050124;185;411;4562
31899;2000;1;20050525;399;982;3005
31900;2000;4;20050525;955;147;2891
31901;2000;1;20050525;463;1377;5338
31902;2000;1;20050525;1456;599;4378
31903;2000;1;20050525;1169;568;3035
31904;2000;1;20050525;1014;309;1133
31905;2008;42;20050519;903;626;5661
31906;4188;1;20050524;446;198;3784
31907;15;11;20050120;1660;1884;2712
31908;2000;1;20050522;946;198;1696
31909;61;1;20050522;0;0;3130
31910;2000;1;20050519;1900;1003;12
31911;2000;1;20050525;1808;1529;1488
31912;2000;1;20050525;1541;572;3206
31913;2000;1;20050525;1517;568;2528
31914;2000;1;20050525;343;813;1216
31915;2000;1;20050123;1268;610;1253
31916;15;1;20050124;1694;1356;4388
31917;4416;1;20050525;296;836;15143
31918;2000;1;20050525;1023;520;1614
31919;15;1;20050525;1575;1726;502
31920;46;5;20050519;1565;256;3158
31921;1722;3;20050519;680;1980;1292
31922;920;3;20050519;420;495;10185
31923;2548;3;20050519;317;96;2784
31924;2790;3;20050519;1644;892;2822
31925;2734;3;20050519;498;1630;9365
31926;14;3;20050519;1089;22;10643
31927;3435;3;20050519;389;861;6639
31928;2203;3;20050519;630;1651;9171
31929;70;3;20050519;1093;1596;14978
31930;1357;3;20050519;652;931;5324
31931;808;3;20050519;1391;1116;10310
31932;4417;3;20050519;464;786;5989
31933;2798;3;20050519;186;1906;9111
31934;15;3;20050519;1776;1682;3352
31935;15;3;20050519;1964;914;1541
31936;15;3;20050519;1179;1107;1612
31937;41;3;20050519;23;423;6146
31938;15;3;20050519;987;1744;2968
31939;2000;3;20050525;811;784;2799
31940;2000;3;20050525;1418;435;7679
31941;2000;3;20050525;1817;1034;1801
31942;4418;3;20050525;1421;1106;5624
31943;2000;1;20050525;1962;584;5782
31944;927;5;20050519;623;914;15422
31945;308;5;20050519;1700;1830;2843
31946;1269;5;20050519;326;1230;1993
31947;1262;5;20050519;1514;1584;3917
31948;2758;5;20050519;127;1393;7497
31949;15;5;20050519;1935;1045;2561
31950;15;5;20050519;482;1796;1485
31951;1551;5;20050519;1064;98;1535
31952;2000;5;20050525;1775;781;4990
31953;2000;5;20050525;810;1659;2579
31954;703;4;20050519;1409;1023;2539
31955;161;4;20050519;1130;1967;1495
31956;2685;4;20050519;1525;532;11905
31957;2341;4;20050519;90;401;5985
31958;4419;4;20050519;1864;319;6702
31959;2822;3;20050519;67;1079;17043
31960;15;4;20050519;804;1239;637
31961;1831;4;20050519;1865;657;2328
31962;26;4;20050519;76;1686;3349
31963;1384;6;20050519;152;1094;3009
31964;2629;4;20050519;584;945;2329
31965;703;4;20050519;712;1402;2845
31966;612;16;20050519;259;1616;8803
31967;1830;4;20050519;1974;25;4470
31968;886;4;20050519;163;844;7108
31969;380;4;20050519;301;1828;2387
31970;2108;4;20050519;212;66;3679
31971;1752;4;20050519;1375;331;7194
31972;2000;4;20050525;771;74;2699
31973;589;8;20050519;1660;1140;10905
31974;15;8;20050519;1691;1174;3182
31975;1916;8;20050519;1555;1407;5084
31976;4420;5;20050519;1789;1659;4344
31977;1916;8;20050519;884;438;11250
31978;4145;1;20050525;21;314;9476
31979;1372;1;20050525;1234;976;6414
31980;763;1;20050525;1994;1192;1532
31981;15;1;20050525;32;1978;418
31982;957;1;20050525;25;304;1547
31983;15;1;20050525;404;885;1110
31984;1722;1;20050525;986;1870;1540
31985;15;1;20050525;1096;894;507
31986;15;1;20050525;373;308;2182
31987;2934;1;20050525;555;550;14143
31988;1722;1;20050525;801;891;2238
31989;61;1;20050525;1555;673;7267
31990;2795;1;20050525;509;887;2084
31991;11;1;20050525;1452;1100;6834
31992;644;1;20050525;1178;934;7596
31993;2968;1;20050525;494;1347;13047
31994;61;11;20050525;17;621;2749
31995;2230;1;20050525;714;351;4442
31996;4421;1;20050601;432;677;48702
31997;3158;1;20050601;7;802;7536
31998;3308;1;20050601;880;1907;3460
31999;1759;1;20050601;151;1886;4840
32000;2000;1;20050601;1306;874;2354
32001;3052;1;20050601;1019;1611;8110
32002;2000;3;20050601;1195;34;3710
32003;2000;1;20050601;244;1110;8463
32004;2000;3;20050525;702;118;5176
32005;2000;1;20050601;1097;1000;3247
32006;2000;1;20050601;984;811;4428
32007;2960;1;20050601;1365;1109;8793
32008;2000;1;20050601;1860;227;4419
32009;2000;4;20050601;329;1877;6898
32010;15;1;20050126;1597;869;2364
32011;2000;1;20050531;286;918;7446
32012;2000;1;20050601;986;1207;7281
32013;3054;1;20050601;32;1535;7816
32014;2000;1;20050601;583;437;2806
32015;2000;1;20050601;287;651;4765
32016;2000;23;20050601;532;314;8236
32017;15;1;20050131;136;807;1573
32018;4188;1;20050530;58;996;3116
32019;2000;1;20050525;620;1717;5395
32020;15;1;20050525;638;1159;4084
32021;4188;1;20060526;398;1627;5123
32022;2000;1;20050601;109;1265;20200
32023;2000;1;20050601;333;1766;2856
32024;2000;1;20050601;1043;1171;4977
32025;4188;1;20050526;1374;1378;12389
32026;15;1;20050527;1670;1967;2427
32027;2000;1;20050601;1058;113;2321
32028;48;3;20050525;1385;1488;2705
32029;4165;3;20050525;1877;1309;12703
32030;3435;3;20050525;1883;1246;1253
32031;3205;3;20050525;952;1775;4223
32032;43;3;20050525;420;256;7839
32033;2830;3;20050525;1121;1211;5021
32034;2752;3;20050525;1846;476;1483
32035;3879;3;20050525;1775;370;2273
32036;808;3;20050525;711;744;8543
32037;808;3;20050525;828;1002;2207
32038;15;3;20050525;1871;6;2344
32039;4425;3;20050525;310;903;6768
32040;43;3;20050525;1544;594;9913
32041;2800;3;20050525;1687;795;1365
32042;2800;3;20050525;500;1797;1426
32043;4426;3;20050525;1763;124;7651
32044;15;3;20050525;296;555;907
32045;15;3;20050525;713;1257;1039
32046;15;3;20050525;1099;582;1500
32047;15;3;20050525;696;914;1341
32048;15;3;20050525;258;1242;1174
32049;986;3;20050525;823;1002;4688
32050;3326;3;20050525;977;1828;7656
32051;2269;3;20050525;1313;1231;8105
32052;2766;3;20050525;1137;419;12017
32053;3756;3;20050525;1273;1687;9664
32054;3328;3;20050525;1011;736;7059
32055;2901;3;20050525;564;1900;5339
32056;2898;3;20050525;1421;1806;6992
32057;3334;22;20050525;0;0;5539
32058;2529;3;20050525;184;1021;4569
32059;2000;3;20050601;1786;672;1468
32060;15;3;20050601;1855;1259;3930
32061;3441;3;20050601;1562;291;6333
32062;2000;3;20050601;853;1215;1915
32063;15;3;20050601;743;1686;7841
32064;3523;3;20050601;894;1044;3506
32065;2000;3;20050601;1215;121;2367
32066;2000;3;20050601;287;124;3218
32067;2000;1;20050601;1006;1590;3095
32068;927;5;20050525;0;0;6452
32069;1269;5;20050525;792;1512;2719
32070;1037;5;20050525;1209;874;1173
32071;4427;5;20050525;1214;107;10480
32072;2000;5;20050525;0;0;36
32073;786;5;20050525;1755;1237;9346
32074;3364;5;20050525;1718;1374;11482
32075;2241;5;20050525;316;1266;4200
32076;15;5;20050525;1708;1143;1144
32077;2744;5;20050525;471;1465;876
32078;361;5;20050525;866;1846;1925
32079;684;5;20050525;1502;311;1572
32080;133;43;20050525;1013;1026;7353
32081;684;5;20050525;1509;763;2991
32082;2000;5;20050601;1226;222;2390
32083;2000;5;20050526;0;0;1960
32084;2000;5;20050601;208;1475;5335
32085;100;4;20050525;162;910;2872
32086;4428;4;20050525;1667;641;17389
32087;4429;4;20050525;1916;1275;7109
32088;4430;6;20050525;1407;691;17379
32089;2797;3;20050525;465;1344;7681
32090;4423;4;20050525;183;1184;5089
32091;15;4;20050525;433;1084;221
32092;1830;4;20050525;441;622;9819
32093;1385;4;20050525;440;754;4015
32094;29;4;20050525;569;1511;2219
32095;15;4;20050525;932;1831;756
32096;989;4;20050525;150;267;3269
32097;4432;6;20050525;43;1082;2989
32098;2661;4;20050525;928;1927;2180
32099;81;4;20050525;1370;1681;6774
32100;989;25;20050525;51;678;10515
32101;380;9;20050525;741;84;2363
32102;1384;4;20050525;1155;1402;4820
32103;886;6;20050525;873;1158;7053
32104;2108;4;20050525;1410;446;4103
32105;15;8;20050525;1040;1038;2520
32106;1916;8;20050525;581;101;8970
32107;15;8;20050525;384;700;805
32108;1981;8;20050525;1553;284;1720
32109;2916;8;20050525;1300;156;6097
32110;1777;8;20050525;1455;541;11093
32111;2794;1;20050602;1314;1493;3542
32112;79;1;20050602;1620;889;6489
32113;15;1;20050602;477;1448;678
32114;1;1;20050602;166;1731;8946
32115;1777;1;20050602;35;1782;2884
32116;15;1;20050602;373;758;1876
32117;15;1;20050602;0;0;880
32118;34;1;20050602;691;725;1759
32119;15;1;20050602;934;1005;790
32120;15;1;20050602;330;1728;2784
32121;176;1;20050602;1830;1484;12761
32122;3798;1;20050602;934;1295;2578
32123;1683;1;20050602;611;1695;7865
32124;886;1;20050602;1100;1975;2738
32125;945;1;20050602;1230;819;9918
32126;4435;1;20050602;365;1803;9194
32127;2829;1;20050602;576;1278;9239
32128;2829;1;20050602;1276;1262;5158
32129;34;1;20050602;742;726;3716
32130;2797;1;20050602;855;724;8189
32131;3109;1;20050602;1069;1309;6108
32132;2404;1;20050602;757;546;7168
32133;3198;1;20050602;590;1455;8072
32134;3109;1;20050602;1327;1422;6108
32135;3753;1;20050608;1849;1462;7722
32136;2000;1;20050608;391;1719;5398
32137;2000;1;20050608;1421;1997;5375
32138;15;1;20050608;384;1530;3524
32139;2000;1;20050603;402;1407;11223
32140;4279;1;20050603;846;368;7826
32141;2000;1;20050603;452;1181;4145
32142;2000;1;20050607;792;1687;3917
32143;4366;1;20050606;167;937;3246
32144;140;1;20050608;1757;948;5908
32145;15;1;20050608;69;502;4422
32146;2000;1;20050608;1588;1523;5662
32147;4188;2;20050608;1785;1262;2457
32148;4188;1;20050602;1830;1731;6138
32149;3158;5;20050606;1015;1022;2685
32150;2000;4;20050608;1146;1238;2010
32151;4188;6;20050606;0;0;3094
32152;4366;3;20050607;709;984;5420
32153;2000;1;20050608;747;328;7806
32154;2000;3;20050608;1527;875;3475
32155;2000;1;20050608;791;1609;2771
32156;2000;1;20050608;384;1549;1703
32157;2000;1;20050608;858;143;1505
32158;2000;1;20050608;42;619;4839
32159;2000;1;20050608;1283;1034;3404
32160;3277;1;20050608;744;1023;6629
32161;2794;2;20050602;514;831;8655
32162;1;2;20050602;1151;1434;8866
32163;1142;2;20050602;1821;1501;8038
32164;4436;2;20050602;736;1442;15100
32165;903;3;20050602;1022;58;2789
32166;4437;3;20050602;641;1888;10280
32167;108;3;20050602;1491;1652;1171
32168;22;3;20050602;1620;1039;9308
32169;3154;3;20050602;711;3;11350
32170;808;3;20050602;1342;837;6226
32171;1357;3;20050602;1531;1089;7016
32172;15;3;20050602;158;599;1693
32173;986;3;20050602;1632;314;6084
32174;108;1;20050602;855;1613;3967
32175;3435;3;20050602;699;161;9400
32176;108;3;20050602;1291;301;1865
32177;2797;3;20050602;1124;344;3901
32178;3260;1;20050602;1767;245;4573
32179;15;3;20050602;696;1956;2662
32180;2203;3;20050602;1297;774;9265
32181;15;3;20050602;77;1840;1161
32182;986;3;20050602;763;1163;6534
32183;15;3;20050602;405;1124;1985
32184;15;3;20050602;198;1218;723
32185;15;3;20050602;8;405;1033
32186;2000;3;20050608;1343;1587;2404
32187;3308;3;20050608;1775;75;12
32188;2000;3;20050607;810;1469;7144
32189;3441;3;20050608;490;1775;5506
32190;2000;3;20050608;1716;901;4314
32191;2000;3;20050608;98;264;2130
32192;15;3;20050608;471;1343;8424
32193;2000;3;20050608;890;1476;2561
32194;684;5;20050602;1853;623;1718
32195;265;5;20050602;1059;173;15700
32196;127;5;20050602;1701;1641;2378
32197;265;5;20050602;820;1138;3880
32198;265;5;20050602;500;1905;4058
32199;2297;5;20050602;841;1110;7000
32200;127;5;20050602;983;900;12030
32201;3028;12;20050602;450;1557;5935
32202;15;5;20050602;1056;1120;3658
32203;361;5;20050602;586;1689;1866
32204;1037;8;20050602;249;723;14869
32205;4438;8;20050602;177;1928;4556
32206;1062;5;20050602;986;819;5514
32207;2000;5;20050608;1900;1523;4394
32208;140;4;20050602;1187;1925;2952
32209;1384;1;20050602;708;539;8414
32210;4440;4;20050602;362;612;7605
32211;4439;4;20050602;415;114;7974
32212;4441;6;20050602;1141;748;3043
32213;15;4;20050602;553;1684;871
32214;58;4;20050602;1627;617;1064
32215;628;4;20050602;1399;508;2288
32216;939;6;20050602;1502;1267;3424
32217;58;4;20050602;611;1622;1049
32218;81;4;20050602;578;1650;4435
32219;3033;4;20050602;1979;591;13549
32220;3661;6;20050602;908;1736;13440
32221;15;4;20050602;1935;860;174
32222;1830;4;20050602;1493;778;1526
32223;249;14;20050602;44;1676;5360
32224;380;4;20050602;1199;307;2404
32225;2563;4;20050602;1643;340;1365
32226;1306;4;20050602;1767;663;2147
32227;2108;4;20050602;1034;1164;4270
32228;15;8;20050602;743;961;1781
